startingAirport,destinationAirport,isBasicEconomy,isNonStop,AirlineCode,transferAirport,departureTime,arrivalTime,totalFlightTime,elapsedDays,totalTravelDistance,fareBasisCode,baseFare,totalFare
DFW,BOS,FALSE,FALSE,AA||AA,CLT,1650245700,1650290460,16800,1,1658,G0AIZON1,292.09,341.7
DFW,BOS,FALSE,TRUE,AA,NONE,1650227100,1650240300,13200,0,1556,M0AJZNN1,328.37,367.6
DFW,BOS,FALSE,TRUE,AA,NONE,1650209460,1650222840,13380,0,1556,M0AJZNN1,328.37,367.6
DFW,BOS,FALSE,FALSE,UA||UA,ORD,1650209940,1650230400,17340,0,1661,HAA0OKEN,376.74,428.6
DFW,BOS,FALSE,FALSE,DL||DL,LGA,1650203700,1650230400,17100,0,1565,MA0OA0MC,403.72,457.6
DFW,BOS,FALSE,FALSE,F9||F9,MCO,1650245340,1650284820,20400,1,2094,B01PXP5,512.01,579.61
DFW,BOS,FALSE,FALSE,DL||DL,ATL,1650196800,1650218700,16320,0,1672,BA0OA0MQ,561.86,627.6
DFW,CLT,FALSE,TRUE,AA,NONE,1650245700,1650255000,9300,1,930,G0AIZON1,213.95,244.6
DFW,CLT,FALSE,FALSE,AA||AA,TYS,1650212100,1650226320,12240,0,944,G0AIZON1,213.95,253.6
DFW,CLT,FALSE,FALSE,AA||AA,AUS,1650217200,1650234480,13620,0,1213,G0AIZON1,213.95,253.6
DFW,CLT,FALSE,FALSE,AA||AA,TYS,1650212100,1650230400,11940,0,944,G0AIZON1,213.95,253.6
DFW,CLT,FALSE,FALSE,AA||AA,AVL,1650213840,1650232620,12840,0,935,G0AIZON1,213.95,253.6
DFW,CLT,FALSE,FALSE,AA||AA,HSV,1650209100,1650228960,12480,0,931,G0AIZON1,213.95,253.6
DFW,CLT,FALSE,FALSE,AA||AA,AUS,1650213600,1650234480,13500,0,1213,G0AIZON1,213.95,253.6
DFW,CLT,FALSE,FALSE,AA||AA,AVL,1650213840,1650236520,12180,0,935,G0AIZON1,213.95,253.6
DFW,CLT,FALSE,FALSE,AA||AA,AUS,1650210300,1650234480,13920,0,1213,G0AIZON1,213.95,253.6
DFW,CLT,FALSE,FALSE,AA||AA,TYS,1650212100,1650237660,12000,0,944,G0AIZON1,213.95,253.6
DFW,CLT,FALSE,FALSE,AA||AA,MGM,1650206100,1650220980,11760,0,990,V0AWZNN1,237.21,278.6
DFW,CLT,FALSE,FALSE,AA||AA,LIT,1650201960,1650217320,11760,0,941,V0AWZNN1,237.21,278.6
DFW,CLT,FALSE,FALSE,AA||AA,GSP,1650201900,1650218100,12540,0,932,V0AWZNN1,237.21,278.6
DFW,CLT,FALSE,FALSE,DL||DL,JFK,1650200100,1650230520,21480,0,1925,KA0NA0MC,260.47,303.61
DFW,CLT,FALSE,FALSE,DL||DL,LGA,1650222300,1650251100,20160,0,1925,QA0NA0MC,305.12,351.6
DFW,CLT,FALSE,FALSE,UA||UA,ORD,1650222300,1650244320,16920,0,1391,HAA0OKEN,348.84,398.6
DFW,CLT,FALSE,TRUE,AA,NONE,1650238680,1650247800,9120,0,930,M0AWZNN1,363.72,405.6
DFW,CLT,FALSE,FALSE,DL||DL,ATL,1650201600,1650216720,11640,0,953,HA0NA0MC,384.19,436.6
DFW,CLT,FALSE,FALSE,DL||DL,DTW,1650192600,1650211200,15540,0,1500,HA0NA0MC,384.19,436.6
DFW,CLT,FALSE,FALSE,UA||UA,ORD,1650209940,1650229620,16860,0,1391,UAA0OKEN,423.26,478.61
DFW,CLT,FALSE,FALSE,DL||DL,ATL,1650193200,1650216720,11760,0,953,MA0OA0MC,423.26,478.61
DFW,CLT,FALSE,FALSE,UA||UA,IAH,1650207000,1650233160,14280,0,1149,UAA0OKEN,423.26,478.61
DFW,CLT,FALSE,TRUE,AA,NONE,1650202500,1650211560,9060,0,930,K0APZNN1,440,487.6
DFW,CLT,FALSE,FALSE,UA||UA,IAH,1650215340,1650233160,14220,0,1149,EAA0OKEN,516.28,578.6
DFW,CLT,FALSE,FALSE,F9||F9,DEN,1650196800,1650241380,18900,0,1996,Y00PXP5,530.61,599.61
DFW,CLT,FALSE,FALSE,LF||LF||AA,GLH||BNA,1650210300,1650233700,14400,0,986,N0NE,540.74,600.4
DFW,CLT,FALSE,TRUE,AA,NONE,1650231600,1650240900,9300,0,930,H0APZNN1,563.72,620.6
DFW,CLT,FALSE,FALSE,DL||DL,LGA,1650241800,1650283680,20100,1,1925,QA0OA0MQ,584.19,657.2
DFW,CLT,FALSE,FALSE,DL||DL,ATL,1650239700,1650255660,11940,1,953,BA0OA0MC,600,668.6
DFW,CLT,FALSE,FALSE,DL||DL,ATL,1650239460,1650255660,11460,1,953,BA0OA0MC,600,668.6
DFW,CLT,FALSE,FALSE,DL||DL,ATL,1650218400,1650235080,11580,0,953,BA0OA0MC,600,668.6
DFW,CLT,FALSE,FALSE,DL||DL,ATL,1650193200,1650211980,11880,0,953,BA0OA0MC,600,668.6
DFW,CLT,FALSE,FALSE,DL||DL,ATL,1650196800,1650216720,11580,0,953,BA0OA0MC,600,668.6
DFW,CLT,FALSE,FALSE,DL||DL,LGA,1650203700,1650227880,20280,0,1925,BA0OA0MC,600,668.6
DFW,CLT,FALSE,FALSE,AA||9K||9K||AA,BNA||OWB||STL,1650204180,1650237900,21480,0,1317,V0AIZNN1,703.2,788.54
DFW,CLT,FALSE,TRUE,AA,NONE,1650189600,1650198780,9180,0,930,B0APZNN1,740.47,810.61
DFW,CLT,FALSE,TRUE,AA,NONE,1650208500,1650217740,9240,0,930,B0APZNN1,740.47,810.61
DFW,DEN,FALSE,FALSE,F9||F9,ATL,1650233280,1650263220,20520,1,1932,T00PXP5,130.97,164.39
DFW,DEN,FALSE,TRUE,F9,NONE,1650252840,1650260640,7800,0,650,L00YXS2,165.94,192.99
DFW,DEN,FALSE,TRUE,AA,NONE,1650239040,1650246300,7260,0,650,V0AIZNN1,174.88,202.6
DFW,DEN,FALSE,TRUE,AA,NONE,1650216480,1650223980,7500,0,650,V0AIZNN1,174.88,202.6
DFW,DEN,FALSE,TRUE,AA,NONE,1650224940,1650232440,7500,0,650,V0AIZNN1,174.88,202.6
DFW,DEN,FALSE,TRUE,AA,NONE,1650231360,1650238920,7560,0,650,V0AIZNN1,174.88,202.6
DFW,DEN,FALSE,TRUE,UA,NONE,1650233040,1650240600,7560,0,650,VAA0AKEN,174.88,202.6
DFW,DEN,FALSE,TRUE,AA,NONE,1650203640,1650211260,7620,0,650,V0AIZNN1,174.88,202.6
DFW,DEN,FALSE,TRUE,AA,NONE,1650210000,1650217620,7620,0,650,V0AIZNN1,174.88,202.6
DFW,DEN,FALSE,TRUE,UA,NONE,1650238380,1650246000,7620,0,650,VAA0AKEN,174.88,202.6
DFW,DEN,FALSE,TRUE,AA,NONE,1650247500,1650255180,7680,0,650,V0AIZNN1,174.88,202.6
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650195900,1650211920,13920,0,1109,VAA0AKEN,174.88,211.6
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650190800,1650207600,13680,0,1109,VAA0AKEN,174.88,211.6
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650228840,1650246000,13620,0,1109,VAA0AKEN,174.88,211.6
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650240900,1650259560,13860,0,1109,VAA0AKEN,174.88,211.6
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650195900,1650215040,13680,0,1109,VAA0AKEN,174.88,211.6
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650207000,1650226560,14100,0,1109,VAA0AKEN,174.88,211.6
DFW,DEN,TRUE,FALSE,DL||DL,SLC,1650224700,1650244680,15420,0,1372,UA0NA0BC,174.88,211.6
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650190800,1650211920,13860,0,1109,VAA0AKEN,174.88,211.6
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650222420,1650246000,13380,0,1109,VAA0AKEN,174.88,211.6
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650195900,1650219600,13440,0,1109,VAA0AKEN,174.88,211.6
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650190800,1650215040,13620,0,1109,VAA0AKEN,174.88,211.6
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650228840,1650253140,13800,0,1109,VAA0AKEN,174.88,211.6
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650235080,1650259560,13380,0,1109,VAA0AKEN,174.88,211.6
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650207000,1650233640,14220,0,1109,VAA0AKEN,174.88,211.6
DFW,DEN,FALSE,TRUE,UA,NONE,1650202200,1650209520,7320,0,650,QAA0OKEN,217.67,248.6
DFW,DEN,FALSE,TRUE,UA,NONE,1650213180,1650221100,7920,0,650,QAA0OKEN,217.67,248.6
DFW,DEN,FALSE,TRUE,F9,NONE,1650196800,1650204540,7740,0,650,H01PXS5,222.68,253.98
DFW,DEN,FALSE,FALSE,UA||UA,IAH,1650215340,1650233640,14160,0,1109,QAA0OKEN,217.67,257.6
DFW,DEN,FALSE,FALSE,KG||KG,CVN,1650213900,1650227100,10200,0,752,B0N,257.48,282.39
DFW,DEN,FALSE,FALSE,DL||DL,ATL,1650201600,1650225600,18900,0,1932,QA0NA0MC,247.44,289.6
DFW,DEN,FALSE,FALSE,DL||DL,ATL,1650206880,1650236460,19320,0,1932,QA0NA0MC,247.44,289.6
DFW,DEN,FALSE,FALSE,DL||DL,ATL,1650206880,1650229380,19020,0,1932,HA0NA0MC,298.6,344.6
DFW,DEN,FALSE,FALSE,DL||DL,ATL,1650196800,1650221700,19380,0,1932,BA0OA0MC,469.77,528.6
DFW,DEN,FALSE,FALSE,DL||DL,ATL,1650196800,1650225600,18840,0,1932,BA0OA0MC,469.77,528.6
DFW,DEN,FALSE,FALSE,DL||DL,ATL,1650196800,1650229380,18960,0,1932,BA0OA0MC,469.77,528.6
DFW,DEN,FALSE,FALSE,AS||UA,BZN,1650210960,1650231960,18180,0,1692,YA2AA,1547.91,1687.6
DFW,DEN,FALSE,FALSE,AS||UA,BZN,1650210960,1650239760,18180,0,1692,YA2AA,1547.91,1687.6
DFW,DEN,FALSE,FALSE,AS||UA,SNA,1650197100,1650219000,19980,0,2040,YA2AA,1656.74,1804.6
DFW,DEN,FALSE,FALSE,AS||UA,SNA,1650197100,1650228060,20040,0,2040,YA2AA,1656.74,1804.6
DFW,DTW,FALSE,FALSE,UA||UA,ORD,1650215760,1650233460,13920,0,1039,VAA0AFEN,262.33,305.61
DFW,DTW,FALSE,FALSE,UA||UA,IAH,1650207000,1650225180,15000,0,1328,VAA0AFEN,262.33,305.61
DFW,DTW,FALSE,FALSE,UA||UA,ORD,1650222300,1650241020,14220,0,1039,VAA0AFEN,262.33,305.61
DFW,DTW,FALSE,FALSE,UA||UA,IAH,1650228840,1650252720,14880,0,1328,VAA0AFEN,262.33,305.61
DFW,DTW,FALSE,FALSE,UA||UA,ORD,1650215760,1650241020,13920,0,1039,VAA0AFEN,262.33,305.61
DFW,DTW,FALSE,FALSE,UA||UA,IAH,1650195900,1650225180,15000,0,1328,VAA0AFEN,262.33,305.61
DFW,DTW,FALSE,TRUE,DL,NONE,1650220200,1650229320,9120,0,995,KA0NX0MQ,288.37,324.6
DFW,DTW,FALSE,TRUE,DL,NONE,1650192600,1650201720,9120,0,995,KA0NX0MQ,288.37,324.6
DFW,DTW,FALSE,TRUE,AA,NONE,1650235680,1650244920,9240,0,995,V0AHZNN1,288.37,324.6
DFW,DTW,FALSE,TRUE,AA,NONE,1650219600,1650228840,9240,0,995,V0AHZNN1,288.37,324.6
DFW,DTW,FALSE,TRUE,DL,NONE,1650200100,1650209520,9420,0,995,KA0NX0MQ,288.37,324.6
DFW,DTW,FALSE,TRUE,DL,NONE,1650212400,1650221940,9540,0,995,KA0NX0MQ,288.37,324.6
DFW,DTW,FALSE,TRUE,AA,NONE,1650245700,1650255300,9600,1,995,V0AHZNN1,288.37,324.6
DFW,DTW,FALSE,FALSE,DL||DL,ATL,1650239700,1650256440,14340,1,1329,KA0NX0MQ,288.37,333.6
DFW,DTW,FALSE,FALSE,DL||DL,LGA,1650222300,1650247620,19680,0,1865,KA0NX0MQ,288.37,333.6
DFW,DTW,FALSE,FALSE,DL||DL,SLC,1650224700,1650252240,22740,0,2478,KA0NX0MQ,288.37,333.6
DFW,DTW,FALSE,FALSE,DL||DL,SLC,1650217080,1650252240,22680,0,2478,KA0NX0MQ,288.37,333.6
DFW,DTW,FALSE,FALSE,UA||UA,ORD,1650197820,1650214560,13500,0,1039,QAA0OFEN,293.02,338.6
DFW,DTW,FALSE,TRUE,AA,NONE,1650204900,1650214140,9240,0,995,L0AHZNN1,334.88,374.6
DFW,DTW,FALSE,TRUE,DL,NONE,1650234600,1650243900,9300,0,995,QA0NA0MQ,334.88,374.6
DFW,DTW,FALSE,FALSE,UA||UA,IAH,1650235080,1650252720,14880,0,1328,HAA0OFEN,339.53,388.6
DFW,DTW,FALSE,FALSE,DL||DL,ATL,1650239460,1650256440,13860,1,1329,HA0OX0MQ,366.51,417.6
DFW,DTW,FALSE,FALSE,DL||DL,ATL,1650233280,1650256440,13980,1,1329,HA0OX0MQ,366.51,417.6
DFW,EWR,FALSE,FALSE,UA||UA,IAH,1650222420,1650243540,17400,0,1652,SAA0PFEN,157.21,192.6
DFW,EWR,FALSE,TRUE,AA,NONE,1650235020,1650247200,12180,0,1380,V0AHZNN1,205.58,235.6
DFW,EWR,FALSE,TRUE,B6,NONE,1650235020,1650247200,12180,0,1380,B0AHZNN1,205.58,235.6
DFW,EWR,FALSE,TRUE,AA,NONE,1650223740,1650235920,12180,0,1380,V0AHZNN1,205.58,235.6
DFW,EWR,FALSE,TRUE,B6,NONE,1650223740,1650235920,12180,0,1380,B0AHZNN1,205.58,235.6
DFW,EWR,FALSE,TRUE,AA,NONE,1650202500,1650214740,12240,0,1380,V0AHZNN1,205.58,235.6
DFW,EWR,FALSE,TRUE,B6,NONE,1650202500,1650214740,12240,0,1380,B0AHZNN1,205.58,235.6
DFW,EWR,FALSE,TRUE,B6,NONE,1650240180,1650252480,12300,0,1380,B0AHZNN1,205.58,235.6
DFW,EWR,FALSE,TRUE,AA,NONE,1650208560,1650220860,12300,0,1380,V0AHZNN1,205.58,235.6
DFW,EWR,FALSE,TRUE,AA,NONE,1650240180,1650252480,12300,0,1380,V0AHZNN1,205.58,235.6
DFW,EWR,FALSE,TRUE,B6,NONE,1650208560,1650220860,12300,0,1380,B0AHZNN1,205.58,235.6
DFW,EWR,FALSE,FALSE,DL||DL,DTW,1650200100,1650227040,15660,0,1480,KA0OA0MQ,227.91,268.6
DFW,EWR,FALSE,TRUE,UA,NONE,1650207600,1650219960,12360,0,1380,VAA0OFEN,264.19,298.6
DFW,EWR,FALSE,TRUE,UA,NONE,1650230880,1650243420,12540,0,1380,VAA0OFEN,264.19,298.6
DFW,EWR,FALSE,TRUE,UA,NONE,1650202200,1650214740,12540,0,1380,VAA0OFEN,264.19,298.6
DFW,EWR,FALSE,FALSE,UA||UA,IAH,1650207000,1650229140,17280,0,1652,VAA0OFEN,264.19,307.6
DFW,EWR,FALSE,FALSE,UA||UA,DEN,1650202200,1650229140,20460,0,2271,VAA0OFEN,264.19,307.6
DFW,EWR,FALSE,FALSE,DL||DL,ATL,1650233280,1650250860,14940,0,1487,HA0OA0MC,367.44,418.6
DFW,EWR,FALSE,FALSE,DL||DL,ATL,1650239700,1650257940,15120,1,1487,HA0OA0MC,367.44,418.6
DFW,EWR,FALSE,FALSE,DL||DL,DTW,1650192600,1650211200,14520,0,1480,HA0OA0MC,367.44,418.6
DFW,EWR,FALSE,FALSE,DL||DL,ATL,1650214800,1650234540,14880,0,1487,HA0OA0MC,367.44,418.6
DFW,EWR,FALSE,FALSE,DL||DL,ATL,1650201600,1650222240,14880,0,1487,HA0OA0MC,367.44,418.6
DFW,EWR,FALSE,FALSE,DL||DL,DTW,1650234600,1650255720,14820,1,1480,HA0OA0MC,367.44,418.6
DFW,EWR,FALSE,FALSE,DL||DL,ATL,1650206880,1650228540,15240,0,1487,HA0OA0MC,367.44,418.6
DFW,EWR,FALSE,FALSE,DL||DL,ATL,1650209880,1650234540,14760,0,1487,HA0OA0MC,367.44,418.6
DFW,EWR,FALSE,FALSE,DL||DL,ATL,1650222000,1650250860,14940,0,1487,HA0OA0MC,367.44,418.6
DFW,EWR,FALSE,FALSE,DL||DL,MSP,1650197100,1650219000,17700,0,1863,MA0OA0MC,451.16,508.6
DFW,EWR,FALSE,FALSE,DL||DL,ATL,1650193200,1650215400,15000,0,1487,MA0OA0MC,451.16,508.6
DFW,EWR,FALSE,FALSE,DL||DL,ATL,1650196800,1650215400,14820,0,1487,BA0OA0MQ,609.3,678.6
DFW,IAD,FALSE,TRUE,UA,NONE,1650214620,1650225300,10680,0,1177,QAA0OKEN,310.7,348.6
DFW,IAD,FALSE,FALSE,AA||AA||AA,TYS||CLT,1650212100,1650237720,16560,0,1271,G0AIZON1,399.07,457.1
DFW,IAD,FALSE,FALSE,AA||AA||AA,TYS||CLT,1650212100,1650237720,16860,0,1271,G0AIZON1,399.07,457.1
DFW,IAD,FALSE,FALSE,AA||AA||AA,HSV||CLT,1650209100,1650237720,17100,0,1258,G0AIZON1,399.07,457.1
DFW,IAD,FALSE,FALSE,DL||UA,ATL,1650239700,1650280680,14160,1,1266,KA0NA0MQ,420.47,481.21
DFW,IAD,FALSE,FALSE,UA||UA,IAH,1650222420,1650242640,15060,0,1436,UAA0OKEN,431.63,487.6
DFW,IAD,FALSE,FALSE,DL||UA,DTW,1650220200,1650244200,14700,0,1386,KA0NX0MQ,478.14,537.6
DFW,IAD,FALSE,FALSE,AA||AA||AA,MGM||CLT,1650206100,1650228840,16800,0,1317,V0AWZNN1,475.35,539.1
DFW,IAD,FALSE,FALSE,AA||AA||AA,LIT||CLT,1650201960,1650228840,16800,0,1268,V0AWZNN1,475.35,539.1
DFW,IAD,FALSE,FALSE,AA||AA||AA,GSP||CLT,1650201900,1650228840,17580,0,1259,V0AWZNN1,475.35,539.1
DFW,IAD,FALSE,FALSE,DL||UA,DTW,1650212400,1650244200,15120,0,1386,KA0NX0MQ,478.14,543.2
DFW,IAD,FALSE,FALSE,DL||DL,JFK,1650215100,1650252180,18780,0,1601,QA0OA0MQ,486.51,552.2
DFW,IAD,FALSE,TRUE,UA,NONE,1650233820,1650244140,10320,0,1177,EAA0OKEN,515.35,568.6
DFW,IAD,FALSE,FALSE,AA||AA||AA,STL||CLT,1650249120,1650315240,18180,1,1451,G0AIZNN1,526.51,605.3
DFW,IAD,FALSE,FALSE,DL||UA,LGA,1650222300,1650243900,17160,0,1601,QA0OA0MQ,546.98,611.6
DFW,IAD,FALSE,FALSE,DL||DL,DTW,1650220200,1650248940,14160,0,1386,KA0NX0MQ,552.56,623.2
DFW,IAD,FALSE,FALSE,DL||DL,ATL,1650193200,1650209880,13860,0,1266,BA0OA0MC,590.7,658.6
DFW,IAD,FALSE,FALSE,DL||DL,MSP,1650231000,1650251880,17580,0,1772,BA0OA0MC,590.7,658.6
DFW,IAD,FALSE,FALSE,DL||DL,ATL,1650206880,1650233880,13260,0,1266,BA0OA0MC,590.7,658.6
DFW,IAD,FALSE,FALSE,AA||AA,CLT,1650202500,1650237720,13680,0,1257,K0APZNN1,625.12,699.7
DFW,IAD,FALSE,FALSE,AA||AA,CLT,1650208500,1650228840,14280,0,1257,B0AIZNN1,636.28,706.1
DFW,IAD,FALSE,FALSE,AA||AA,CLT,1650202500,1650228840,14100,0,1257,B0AZZRN1,636.28,706.1
DFW,IAD,FALSE,FALSE,AA||AA,AUS,1650204120,1650226800,15420,0,1486,B0AZZRN1,636.28,707.6
DFW,IAD,FALSE,FALSE,AA||AA,AUS,1650202020,1650226800,15480,0,1486,B0AIZNN1,636.28,707.6
DFW,IAD,FALSE,FALSE,DL||UA,LGA,1650203700,1650226080,17700,0,1601,MA0OA0MQ,640,711.6
DFW,IAD,FALSE,FALSE,DL||UA,LGA,1650203700,1650230100,17700,0,1601,MA0OA0MQ,640,711.6
DFW,IAD,FALSE,FALSE,DL||UA,LGA,1650203700,1650236340,17700,0,1601,MA0OA0MQ,640,717.2
DFW,IAD,FALSE,FALSE,DL||DL,ATL,1650196800,1650233880,13200,0,1266,BA0QA0MQ,900.46,997.2
DFW,JFK,FALSE,TRUE,B6,NONE,1650224940,1650238020,13080,0,1380,V0AHZNN3,157.21,183.6
DFW,JFK,FALSE,TRUE,AA,NONE,1650232020,1650245100,13080,0,1380,G0AHZNN3,157.21,183.6
DFW,JFK,FALSE,TRUE,AA,NONE,1650224940,1650238020,13080,0,1380,G0AHZNN3,157.21,183.6
DFW,JFK,FALSE,TRUE,B6,NONE,1650232020,1650245100,13080,0,1380,V0AHZNN3,157.21,183.6
DFW,JFK,FALSE,TRUE,B6,NONE,1650235800,1650248940,13140,0,1380,VH0ABEL1,180.47,208.61
DFW,JFK,FALSE,TRUE,AA,NONE,1650235800,1650248940,13140,0,1380,KH0ABEY5,203.72,233.6
DFW,JFK,FALSE,TRUE,DL,NONE,1650200100,1650212760,12660,0,1380,QA0OA0MQ,226.98,258.6
DFW,JFK,FALSE,TRUE,B6,NONE,1650217860,1650230940,13080,0,1380,Q0AHZNN1,226.98,258.6
DFW,JFK,FALSE,TRUE,AA,NONE,1650217860,1650230940,13080,0,1380,L0AHZNN1,226.98,258.6
DFW,JFK,FALSE,TRUE,DL,NONE,1650215100,1650228300,13200,0,1380,QA0OA0MQ,226.98,258.6
DFW,JFK,FALSE,FALSE,AA||AA,BNA,1650204180,1650221940,15480,0,1387,K0AJZNN1,387.91,440.6
DFW,JFK,FALSE,FALSE,UA||DL,ORD,1650215760,1650248040,17040,0,1519,QAA0OKEN,463.25,527.19
DFW,JFK,FALSE,FALSE,UA||DL,ORD,1650222300,1650248040,17340,0,1519,HAA0OKEN,500.46,561.6
DFW,JFK,FALSE,FALSE,UA||DL,IAD,1650214620,1650235500,16620,0,1398,QAA0OKEN,570.23,636.6
DFW,JFK,FALSE,FALSE,UA||DL,ORD,1650197820,1650232560,16800,0,1519,UAA0OKEN,565.58,637.2
DFW,JFK,FALSE,FALSE,UA||DL,ORD,1650197820,1650219660,16800,0,1519,UAA0OKEN,640,711.6
DFW,JFK,FALSE,FALSE,UA||DL,ORD,1650209940,1650232560,17100,0,1519,EAA0OKEN,640,711.6
DFW,LAX,FALSE,FALSE,F9||F9||F9,DEN||PHX,1650252840,1650298260,19440,1,1240,E00PXP5,214.32,264.09
DFW,LAX,FALSE,TRUE,AA,NONE,1650240900,1650252660,11760,0,1238,L0AKZNN1,262.33,296.61
DFW,LAX,FALSE,TRUE,AA,NONE,1650229200,1650241200,12000,0,1238,L0AKZNN1,262.33,296.61
DFW,LAX,FALSE,TRUE,AA,NONE,1650219600,1650231660,12060,0,1238,L0AKZNN1,262.33,296.61
DFW,LAX,FALSE,TRUE,AA,NONE,1650205140,1650217200,12060,0,1238,L0AKZNN1,262.33,296.61
DFW,LAX,FALSE,TRUE,AA,NONE,1650249300,1650261420,12120,0,1238,L0AKZNN1,262.33,296.61
DFW,LAX,FALSE,TRUE,AA,NONE,1650196800,1650208980,12180,0,1238,L0AKZNN1,262.33,296.61
DFW,LAX,FALSE,TRUE,AA,NONE,1650193200,1650205500,12300,0,1238,L0AKZNN1,262.33,296.61
DFW,LAX,FALSE,TRUE,DL,NONE,1650193920,1650206400,12480,0,1238,QA0NA0MQ,262.33,296.61
DFW,LAX,FALSE,FALSE,AA||AA,LAS,1650224700,1650244500,15000,0,1291,L0AKZNN1,262.33,305.61
DFW,LAX,FALSE,FALSE,AA||AA,AUS,1650233700,1650256260,15780,0,1419,L0AKZNN1,262.33,305.61
DFW,LAX,FALSE,FALSE,AA||AA,XNA,1650209760,1650233880,17160,0,1645,L0AKZNN1,262.33,305.61
DFW,LAX,FALSE,FALSE,AA||AA,OKC,1650208800,1650233280,15240,0,1363,L0AKZNN1,262.33,305.61
DFW,LAX,FALSE,FALSE,AA||AA,AUS,1650231480,1650256260,15780,0,1419,L0AKZNN1,262.33,305.61
DFW,LAX,FALSE,FALSE,AA||AA,AUS,1650228000,1650256260,15840,0,1419,L0AKZNN1,262.33,305.61
DFW,LAX,FALSE,TRUE,AA,NONE,1650203700,1650215220,11520,0,1215,L0AIZNN1,273.49,308.6
DFW,LAX,FALSE,TRUE,AA,NONE,1650217260,1650228840,11580,0,1215,L0AIZNN1,273.49,308.6
DFW,LAX,FALSE,TRUE,AA,NONE,1650247320,1650258900,11580,0,1215,L0AIZNN1,273.49,308.6
DFW,LAX,FALSE,TRUE,AA,NONE,1650210300,1650222120,11820,0,1215,L0AIZNN1,273.49,308.6
DFW,LAX,FALSE,FALSE,AA||AA,PHX,1650201900,1650219540,14100,0,1219,L0AIZNN1,273.49,317.6
DFW,LAX,FALSE,FALSE,AA||AA,PHX,1650217020,1650234840,13980,0,1219,L0AIZNN1,273.49,317.6
DFW,LAX,FALSE,FALSE,AA||AA,PHX,1650239700,1650257580,13920,0,1219,L0AIZNN1,273.49,317.6
DFW,LAX,FALSE,FALSE,AA||AA,PHX,1650197400,1650219540,13920,0,1219,L0AIZNN1,273.49,317.6
DFW,LAX,FALSE,FALSE,AA||AA,PHX,1650233400,1650257580,13860,0,1219,L0AIZNN1,273.49,317.6
DFW,LAX,FALSE,FALSE,UA||UA,IAH,1650228840,1650253080,17700,0,1593,VAA0AKEN,273.49,317.6
DFW,LAX,FALSE,FALSE,AA||AA,PHX,1650210540,1650234840,14220,0,1219,L0AIZNN1,273.49,317.6
DFW,LAX,FALSE,FALSE,DL||DL,SLC,1650239400,1650264120,16740,0,1566,QA0NA0MC,273.49,317.6
DFW,LAX,FALSE,FALSE,AA||AA,PHX,1650217020,1650243540,13800,0,1219,L0AIZNN1,273.49,317.6
DFW,LAX,FALSE,FALSE,UA||UA,IAH,1650222420,1650253080,17460,0,1593,VAA0AKEN,273.49,317.6
DFW,LAX,FALSE,TRUE,AA,NONE,1650232800,1650244860,12060,0,1238,M0AIZNN1,305.12,342.6
DFW,LAX,FALSE,TRUE,AA,NONE,1650225600,1650237660,12060,0,1238,M0AIZNN1,305.12,342.6
DFW,LAX,FALSE,TRUE,AA,NONE,1650212100,1650224220,12120,0,1238,M0AIZNN1,305.12,342.6
DFW,LAX,FALSE,TRUE,AA,NONE,1650201900,1650214140,12240,0,1238,M0AIZNN1,305.12,342.6
DFW,LAX,FALSE,TRUE,AS,NONE,1650233400,1650246300,12900,0,1238,KH0OAVMN,320,358.6
DFW,LAX,FALSE,FALSE,UA||UA,DEN,1650238380,1650257880,16440,0,1498,QAA0OKEN,311.63,358.6
DFW,LAX,FALSE,FALSE,UA||UA,DEN,1650233040,1650257880,16380,0,1498,QAA0OKEN,311.63,358.6
DFW,LAX,FALSE,TRUE,DL,NONE,1650229200,1650241620,12420,0,1238,MA0OA0MQ,357.21,398.6
DFW,LAX,FALSE,FALSE,AA||AA,PHX,1650225600,1650243540,13740,0,1219,M0APZNN1,351.63,401.6
DFW,LAX,FALSE,FALSE,UA||UA,IAH,1650207000,1650229560,18000,0,1616,HAA0OKEN,358.14,408.6
DFW,LAX,FALSE,FALSE,UA||UA,DEN,1650202200,1650223860,15300,0,1477,HAA0OKEN,367.44,418.6
DFW,LAX,FALSE,TRUE,AA,NONE,1650216120,1650228180,12060,0,1238,K0AKZNN1,378.6,421.6
DFW,LAX,FALSE,FALSE,UA||UA,DEN,1650202200,1650221340,16260,0,1498,QAA0OKEN,426.04,481.59
DFW,LAX,FALSE,FALSE,UA||UA,DEN,1650213180,1650234180,16800,0,1498,QAA0OKEN,426.04,481.59
